class_id,treatment_type,product_id,review_author_name,review_date,review_content,review_rating,review_is_verified
insects,Chimique,B075QY4RP5,Gadget,"Reviewed in the United States on October 31, 2020","By far, my most preferred/favored product. Been using for years!",5.0 out of 5 stars,Verified Purchase
insects,Chimique,B075QY4RP5,Amazon Customer,"Reviewed in the United States on February 10, 2021",Works great on spider mites.,5.0 out of 5 stars,Verified Purchase
insects,Chimique,B075QY4RP5,Kathb,"Reviewed in the United States on July 11, 2020",One application knocked out 90% of visible fungus gnats.,5.0 out of 5 stars,Verified Purchase
insects,Chimique,B075QY4RP5,MM,"Reviewed in the United States on July 6, 2020","Great product, not great support.",3.0 out of 5 stars,Verified Purchase
insects,Chimique,B075QY4RP5,Mark,"Reviewed in the United States on September 12, 2021",,2.0 out of 5 stars,Verified Purchase
insects,Chimique,B075QY4RP5,Christian,"Reviewed in the United States on May 7, 2020",Showed up,5.0 out of 5 stars,Verified Purchase
insects,Chimique,B075QY4RP5,Maria Sharpe,"Reviewed in the United States on March 13, 2020",Good Product,5.0 out of 5 stars,Verified Purchase
insects,Chimique,B075QY4RP5,Jonathan Verhovshek,"Reviewed in the United States on March 12, 2020",Awesome,5.0 out of 5 stars,Verified Purchase
insects,Chimique,B075QY4RP5,Marie Schenk,"Reviewed in the United States on September 29, 2018",Love this product for non-toxic pest control.,5.0 out of 5 stars,Verified Purchase
insects,Chimique,B075QY4RP5,T,"Reviewed in the United States on May 12, 2023",This stuff is trash.. buy something else.,1.0 out of 5 stars,Verified Purchase
insects,Chimique,B075QY4RP5,CJ,"Reviewed in the United States on June 30, 2021",Oil seems to stick to the leaves of young plants causing it to burn them.Killed 2 plants of mine :/,1.0 out of 5 stars,Verified Purchase
insects,Chimique,B075QY4RP5,Timbo Spice,"Reviewed in the United States on December 8, 2020",Came in 4-5 days late so all my plants died and the bottle was leaking everywhere even through the plastic that they came in,1.0 out of 5 stars,Verified Purchase
insects,Chimique,B075QY4RP5,Amazon Customer,"Reviewed in the United States on February 13, 2022",This is my goto spray for all bugs. It is very affordable and works great.,5.0 out of 5 stars,
insects,Chimique,B075QY4RP5,Wolf Outlet,"Reviewed in the United States on September 10, 2019","Overpriced soybean and peppermint oil. I made my own with 1 tablespoon soybean oil, 20 drops peppermint essential oil and 1 teaspoon 50% isopropyl alcohol.  Then add a few drops of dawn or a surfactant . Costs a few bucks to make a bottle and killed all mites",2.0 out of 5 stars,
insects,Chimique,B075QY4RP5,Amazon Customer,"Reviewed in the United States on October 2, 2022",Have use this product not only to drench the soil but also to spray the plants and it does not work for thrips. It may be a decent preventative for mildew in those kind of diseases but I found no success in Dealing with active pest,1.0 out of 5 stars,
insects,Chimique,B075QY4RP5,Jeffery a lada jr,"Reviewed in the United States on April 5, 2020","What i disliked was , one of the bottles was leaking the cap was loose lost 1/3 of the product .  Delivery person had to of seen it and smelled it ! This stuff is not cheep .",2.0 out of 5 stars,Verified Purchase
insects,Chimique,B075QY4RP5,legogirl1,"Reviewed in the United States on February 5, 2022",Tried a few bee organic dr zymes etc etc this is a clean great product,5.0 out of 5 stars,Verified Purchase
insects,Chimique,B075QY4RP5,ashli penn,"Reviewed in the United States on March 18, 2021","This product spreads evenly when used in a sprayer or garden hose. No thickness or water tension issues, definitely keeps the gnats away in organic gardens. The scent is very mild and completely non toxic.",5.0 out of 5 stars,Verified Purchase
insects,Chimique,B075QY4RP5,Chris B.,"Reviewed in the United States on July 20, 2022","It smells good, and safe to use through flower. Not toxic and it kills those spider mites. Apply 3-4 times and they will be gone. Great product.",5.0 out of 5 stars,Verified Purchase
insects,Chimique,B075QY4RP5,Michael Gonzalez,"Reviewed in the United States on August 10, 2022",I recommend this to any and everyone,5.0 out of 5 stars,Verified Purchase
insects,Chimique,B075QY4RP5,Catfish Joe,"Reviewed in the United States on October 2, 2021",MI farmers showing love.,5.0 out of 5 stars,Verified Purchase
insects,Chimique,B075QY4RP5,Kenneth Scheffler,"Reviewed in the United States on August 19, 2022",Really good to use for powder mildew,5.0 out of 5 stars,Verified Purchase
insects,Chimique,B075QY4RP5,Scoob,"Reviewed in the United States on August 28, 2021",Like that it’s all natural ingredients and can use whenever I like,5.0 out of 5 stars,Verified Purchase
insects,Chimique,B075QY4RP5,Daya Rhea,"Reviewed in the United States on September 22, 2022",This works okay but you need to keep it up very regularly and you will still have a few bugs. I have a small medicinal herb garden which gets lots of pests. We also use dr zymes because lost coast isnt quite enough on its own. Happy growing!,4.0 out of 5 stars,Verified Purchase
insects,Chimique,B075QY4RP5,William Freeman,"Reviewed in the United States on December 16, 2022",This product is not real...,1.0 out of 5 stars,Verified Purchase
insects,Chimique,B075QY4RP5,GOR,"Reviewed in the United States on May 18, 2022",👍,5.0 out of 5 stars,Verified Purchase
insects,Chimique,B075QY4RP5,Carrie Ming,"Reviewed in the United States on September 11, 2021","The best, safest product ever ❣️❣️❣️❣️❣️",5.0 out of 5 stars,Verified Purchase
insects,Chimique,B000I6JUBQ,Amazon Customer,"Reviewed in the United States on May 19, 2023","I have all sorts of plants in my garden, from roses to tangerine trees and peach trees. This product helped me get rid of all the leafminers that were infesting my plants. Would recommend to everyone looking to keep their garden looking healthy and beautiful. The product arrived WAY before the original delivery date which was AMAZING!! It was super easy to install too, instructions tell you everything you need to know in an easy way.",5.0 out of 5 stars,Verified Purchase
insects,Chimique,B000I6JUBQ,LK,"Reviewed in the United States on November 6, 2023",It does the job.,5.0 out of 5 stars,Verified Purchase
insects,Chimique,B000I6JUBQ,D. L.,"Reviewed in the United States on October 26, 2013","So far they have been up for three days in my citrus trees and have trapped a bunch of different bugs. These traps work by attracting the bugs by the color of paper, it is NOT a lure. So far the pest I have been trying to capture, the CLM, has been found in these traps but that is by sheer chance and not in the large numbers I was hoping for. But that is what I expected going in to buying these. If you want a real trap with lure, look somewhere else. Otherwise, these traps work well for what they are.These traps work to catch bugs but they only work by sticking the bug to the paper and by attracting certain bugs by the color of the paper.They are good to get rid of some pests but it wont get rid of all of them. I have noticed a couple beneficial insects trapped as well. The glue has no prejudice and will trap everything that touches it. I have the yellow traps as well but I notice more pests in the yellow traps.All these traps need is some kind of chemical lure and I would have given it 5 stars.",4.0 out of 5 stars,Verified Purchase
insects,Chimique,B000I6JUBQ,Amazon Customer,"Reviewed in the United States on May 26, 2023",I'm very satisfied with my purchase of sticky traps from this company. The shipping was fast and the traps arrived in perfect condition. I highly recommend their great service and high-quality product!,5.0 out of 5 stars,Verified Purchase
insects,Chimique,B000I6JUBQ,Karen Carter,"Reviewed in the United States on October 16, 2023",Does not seem to catch as many bugs as my other options. The goo on it is super thick,3.0 out of 5 stars,Verified Purchase
insects,Chimique,B000I6JUBQ,Amazon Customer,"Reviewed in the United States on May 16, 2023","The sticky traps were shipped very quickly and got to me right when I needed it. The traps were in perfect condition (not bent or ripped). Great service, fast shipping and a great product! I highly recommend!!",5.0 out of 5 stars,Verified Purchase
insects,Chimique,B000I6JUBQ,BeachGal,"Reviewed in the United States on September 19, 2023","The glue on the cardboard is extremely sticky, and I was expecting to see a lot of bugs caught in it. Well, only a few got caught, a few gnats and 1 larger bug, but apparently not the right kind of bug that produce leaf miners, because all of the new leaves on my small lemon trees are still being damaged by leaf miners, and I am still having to remove those tips as soon as I see the damage (leaf miners seem to attack only the young leaves on the new tips). So, bottom line: this product is not effective in preventing leaf miners damage on my citrus tree.",1.0 out of 5 stars,Verified Purchase
insects,Chimique,B000I6JUBQ,Hasmik,"Reviewed in the United States on May 26, 2023",Very good product with great results! The shipping was very fast and it got the job done. Highly recommend!,5.0 out of 5 stars,Verified Purchase
insects,Chimique,B000I6JUBQ,Amber,"Reviewed in the United States on October 13, 2023","This product is not effective against citrus leafminers, but I did see a reduction in the leafminers on my marigolds.  For the citrus leafminers you'll need the lures with the sticky traps",4.0 out of 5 stars,Verified Purchase
insects,Chimique,B000I6JUBQ,DoF,"Reviewed in the United States on August 31, 2023","I have a thrip infestation in my houseplants, so I was hoping this would help grab some of the ones that are moving around from plant to plant. I haven't seen one thrip on them, maybe I have some derpy thrips that don't like blue (everyone recommended blue)?Seems like a good product otherwise.",4.0 out of 5 stars,Verified Purchase
